movie_id,index,title,year,description,genre,rating,users_rating,votes,languages,directors,actors,runtime
503902,275,Sabrina,2018,A toy manufacturer and his wife are terrorized by a demon after their orphaned niece tries to call her late mother's spirit.,Horror,17+,4.2,1397,Indonesian,Rocky Soraya,"['Luna Maya', 'Christian Sugiono', 'Sara Wijayanto', 'Jeremy Thomas', 'Rizky Hanggono', 'Richelle Georgette Skornicki', 'Asri Handayani', 'Demian Aditya', 'Sahil Shah', 'Imelda', 'Habibie Alatas', 'Adlu Fahrezi', 'Vidya Ully', 'Felix William Smitts', 'Yasmine Mahya']",113 min
521815,276,Sajen,2018,The three offerings in Pelita Bangsa high school is a mystery. Rumors say the offerings is a school effort to soothe the souls of the students who commit suicide for being bullied.,Horror,13+,5.4,50,Indonesian,Hanny Saputra,"['Amanda Manoppo', 'Angga Yunanda', 'Stefhani Zamora Husen', 'Jeff Smith', 'Chantiq Schagerl', 'Rachel Amanda', 'Aliff Alli', 'Nova Soraya', 'Alfie Alfandi', 'Virnie Ismail', 'Minati Atmanegara', 'Otig Pakis', 'Thomi Baraqbah', 'Grace Salsabila', 'Zafiraa Pasha']",92 min
546289,277,Sakral,2018,"Melina (Olla Ramlan) loses one of her twin children. Her surviving child, Flora (Makayla Rose), grows into a moody and mysterious child. When Flora turns five years old, Melina's family got...",Horror,17+,6.8,39,Indonesian,Tema Patrosza,"['Olla Ramlan', 'Teuku Zacky Azwar', 'Makayla Rose Hilli', 'Erika Carlina', 'Raquel Katie Larkin', 'Ninok Wiryono']",90 min
540743,278,Serendipity,2018,"Rani's life changed drastically after her father passed away, leaving a big sum of debt. She made the hardest decision in her life to become a lady escort. Arkan, her boyfriend, broke their...",Drama,13+,8.5,65,Indonesian,Indra Gunawan,"['Maxime Bouttier', 'Mawar Eva de Jongh', 'Kenny Austin', 'Nadira Octova', 'Naomi Paulinda', 'Gunawan Sudrajat', 'Dian Nitami', 'Marissa Nasution', 'August Melasz', 'Ridwan Kamil']",107 min
535524,279,Sesat,2018,"After Amara's father died, Amara went to a wishing well and wish that she can talk to her father one last time. But everything went wrong.",Horror,17+,6.5,52,Indonesian,Sammaria Simanjuntak,"['Laura Theux', 'Rebecca Klopper', 'Vonny Cornellya', 'Endy Arfian', 'Arswendi Nasution', 'Jajang C. Noer', 'Valerie Tifanka', 'Willem Bivers', 'Davis Kuen', 'Kiki Narendra']",90 min
566097,280,Sesuai Aplikasi,2018,"Two online motorcycle taxi drivers, Pras and Duras have their own dependents. When the pair of thieves Sakti and Sandra were targeting the diamond belonging to Ci Asiu carried by the dangdut diva Sofiyah.",Comedy,17+,6.6,49,Indonesian,Adink Liwutang,"['Valentino Peter', 'Lolox', 'Ernest Prakasa', 'Titi Kamal', 'Dayu Wijanto', 'Meisya Amira', 'Yusril Fahriza', 'Fico Fachriza', 'Kamasean Matthews', 'Taskya Namya', 'Arief Didu', 'Alicia Djohar', 'Babe Cabita', 'Asri Welas', 'Ananta Rispo']",89 min
538583,281,Si Doel the Movie,2018,Doel travels to the Netherlands to reunite with a woman who left him 14 years ago. Doel's new journey is started again.,Drama,13+,7.1,370,Indonesian,Rano Karno,"['Rano Karno', 'Maudy Koesnaedi', 'Cornelia Agatha', 'Suti Karno', 'Salman Alfarizi', 'Rey Bong', 'Aminah Cendrakasih', 'Adam Jagwani', 'Mandra', 'Ahmad Zulhoir Mardia', 'Danu Rendra', 'Celeste Reuvekamp', 'Jacintha Reuvekamp', 'Radboud Reuvekamp', 'Reinier Reuvekamp']",85 min
568754,282,Silam,2018,"As a result of mistreatment at home and school, Baskara desperately fled to Uncle Anton's house, his father's twin brother who was married to Aunt Ami and had two twin daughters. But spirits began to terrorize him.",Horror,17+,5.3,33,Indonesian,Jose Poernomo,"['Zidane Khalid', 'Surya Saputra', 'Wulan Guritno', 'Nova Eliza', 'Anna Tairas']",80 min
490617,283,Tengkorak,2018,If we found a 1-mile long humanoid skeleton. Would we like to know more?,Action,17+,6.4,111,Indonesian,Yusron Fuadi,"['Eka Nusa Pertiwi', 'Guh S Mana', 'Yusron Fuadi', 'Rukman Rosadi', 'Kedung Darma R.', 'Heru Sambawa', 'Muhammad Abe Baasyin', 'Haydar Salishz', 'Ridho Ilahi', 'Wikan Sakarinto', 'Eddy O.S. Hiariej', 'Febry Artofart', 'Wisnu Yudha', 'Ricardus Aditya']",107 min
543046,284,Something in Between,2018,"Gema, a high school teenager, falls in love with Maya, and tries to make every effort to conquer his heart. However, their love must be tested with the challenge of reaching a dream and also the presence of a third person.",Drama,13+,8.2,92,Indonesian,Asep Kusdinar,"['Jefri Nichol', 'Amanda Rawles', 'Naufal Samudra Weichert', 'Junior Liem', 'Febby Rastanty', 'Slamet Rahardjo', 'Surya Saputra', 'Amara', 'Rizky Hanggono', 'Djenar Maesa Ayu', 'Yayu A.W. Unru', 'Dolly Martin', 'Denira Wiraguna', 'Sherly Margareta', 'Teddy Yudhistira']",100 min
542709,285,"Sultan Agung: Tahta, Perjuangan, Cinta",2018,"The story about Sultan Agung of Mataram, how he ascended the throne and had to face VOC in great wars, the events that caused his people's misery.",Action,13+,6.9,140,Indonesian,Hanung Bramantyo,"['Ario Bayu', 'Marthino Lio', 'Adinia Wirasti', 'Putri Marino', 'Anindya Putri', 'Christine Hakim', 'Meriam Bellina', 'Deddy Sutomo', 'Lukman Sardi', 'T. Rifnu Wikana', 'Asmara Abigail', 'Rukman Rosadi', 'Kgph Pa Tedjo Wulan', 'Hans de Kraker', 'Herman Bennink']",148 min
551300,286,Suzzanna: Bernapas dalam Kubur,2018,"After a pregnant woman is murdered, her spirit seeks revenge against her increasingly terrified killers, who are determined to finish her off for good.",Horror,17+,5.6,736,Indonesian,Rocky Soraya,"['Luna Maya', 'Herjunot Ali', 'T. Rifnu Wikana', 'Verdi Solaiman', 'Kiki Narendra', 'Alex Abbad', 'Asri Welas', 'Opie Kumis', 'Ence Bagus', 'Norman R. Akyuwen', 'Clift Sangra']",125 min
515875,287,Target,2018,Nine people are forced to play a lethal game in which only one of them can survive after they become trapped in an empty building.,Comedy,13+,4,359,Indonesian,Raditya Dika,"['Raditya Dika', 'Cinta Laura Kiehl', 'Samuel Rizal', 'Abdur Arsyad', 'Hifdzi Khoir', 'Ria Ricis', 'Anggika Bolsterli']",93 min
511700,288,Terbang: Menembus Langit,2018,Onggy (Dion Wiyoko) has a dream to see the world and get out of his hometown in Borneo. He goes to continue study in Surabaya and then undergoes business struggles until he meets a woman who will accompany him to achieve his dream.,Biography,13+,7.4,58,Indonesian,Fajar Nugros,"['Dion Wiyoko', 'Laura Basuki', 'Baim Wong', 'Kin Wah Chew', 'Delon', 'Aline Adita', 'Melissa Karim', 'Dinda Hauw', 'Marcell Darwin', 'Dayu Wijanto']",111 min
490611,289,The Gift,2018,"When novelist Tiana falls in love with visually impaired Harun little she knew that her orphanage mate, Arie was going to propose to her at the same time. What unfold thereafter are three ...",Drama,17+,7.5,57,Indonesian,Hanung Bramantyo,"['Reza Rahadian', 'Ayushita', 'Dion Wiyoko', 'Christine Hakim', 'Annisa Hertami Kusumastuti', 'Rukman Rosadi', 'Herman Bennink']",116 min
449992,290,The Night Comes for Us,2018,"Ito, a gangland enforcer, caught amidst a treacherous and violent insurrection within his Triad crime family upon his return home from a stint abroad.",Action,17+,7,19856,Indonesian,Timo Tjahjanto,"['Iko Uwais', 'Joe Taslim', 'Julie Estelle', 'Hannah Al Rashid', 'Dian Sastrowardoyo', 'Zack Lee', 'Sunny Pang', 'Shareefa Daanish', 'Abimana Aryasatya', 'Salvita Decorte', 'Epy Kusnandar', 'Asha Kenyeri Bermudez', 'Morgan Oey', 'Dimas Anggara', 'Revaldo']",121 min
516704,291,The Perfect Husband,2018,"Ayla, a 3rd year high school girl, is enjoying her teenage years and her love affair with Ando, the rock band vocalist. She is very surprised when a young pilot named Arsen, who claims to be her husband.",Drama,13+,7.1,53,Indonesian,Rudi Aryanto,"['Dimas Anggara', 'Amanda Rawles', 'Maxime Bouttier', 'Slamet Rahardjo', 'Tanta Ginting', 'Maya Wulan', 'Dolly Martin', 'Bunga Zainal', 'Ade Yunita Hutagaol', 'Claudya Putri', 'Maudy Effosina', 'Carmela van der Kruk', 'Donny Alamsyah', 'Eko Mulyadi']",108 min
492870,292,The Returning,2018,"A grieving widow finds her husband inexplicably returned from accident, but mysterious creature starts appearing in the family after the father comes home.",Horror,13+,6,18,Indonesian,Witra Asliga,"['Ario Bayu', 'Laura Basuki', 'Tissa Biani Azzahra', 'Muzakki Ramdhan', 'Bryant Santoso', 'Bryan Domani', 'Fahria Yasmin', 'Dayu Wijanto', 'Paul Agusta', 'Peter Taslim', 'Otig Pakis', 'Daniel Irawan']",88 min
510281,293,The Secret: Suster Ngesot Urban Legend,2018,"Learning that her father has married a woman her own age, Kanaya leaves home, only to get into an accident that lands her in a haunted hospital.",Horror,13+,3.5,27,Indonesian,Raffi Ahmad,"['Nagita Slavina', 'Marshanda', 'Raffi Ahmad', 'Tyas Mirasih', 'Roy Marten', 'Kanaya Gleadys', 'Merry Sadili', 'Lia Waode', 'Wika Salim', 'Kartika Putri', 'Farida Pasha', 'Nisya Ahmad', 'Mikaela Atqia Rosadi', 'Mongol Stres', 'Ruth Permatasari']",82 min
536631,294,Tumbal: The Ritual,2018,"Nira, Raka, Leo, Maya and Sisi make a horror film for their college assignment. They went to a sugar factory which is said to be very haunted. They were surprised by the appearance of Alya, Nira's adoptive sister who was autistic, secretly in the car. Alya was forced to go there. At the sugar factory strange noises, ghost sightings, even ghost terror came to them. They tried to get out of the sugar factory, but they couldn't. The mystery of 20 years ago was revealed. The factory belongs to Suryo and Nurmala. Nurmala was killed by Suryo. It turns out that Nurmala is Nira's biological mother.",Horror,17+,7.3,6,Indonesian,Tema Patrosza,"['Mawar Eva de Jongh', 'Rayn Wijaya', 'Karel Susanteo', 'Annette Edoarda', 'Citra Prima', 'August Melasz', 'Rizky Hanggono', 'Yatti Surachman']",92 min
566578,295,Tusuk Jelangkung di Lubang Buaya,2018,"Taman Lubang Buaya, famous for its creepiness, has been chosen to be the next vlogging location. Out of the plan, Sisi disappeared after ""calling"" an evil spirit for being famous on social media. Can Sisi finally escape?",Horror,13+,2.4,18,Indonesian,Erwin Arnada,"['Nina Kozok', 'Anya Geraldine', 'Rayn Wijaya', 'Ira Rai', 'Slamet Ambari', 'Bima Azriel']",82 min
503350,296,Udah Putusin Aja!,2018,A moslem girl is caught being pregnant.,Drama,13+,7.3,11,Indonesian,Rolly Subhandani,"['Rizky Mocil', 'Rana Audi Marissa', 'Billy Davidson', 'Elyzia Mulachela', 'Fita Anggriani Ilham', 'Argo Aa Jimmy', 'Aty Fathiyah', 'Arie K. Untung', 'Stuart Collin', 'Febry Raihan', 'Ada Band']",88 min
561576,297,Wahana Rumah Hantu,2018,"Initially, Dulung knows Aurel and Sky, who have relative science, or unlimited knowledge between the real and unreal worlds. Aurel's beauty, courage and intelligence make Dulung fall in love. That is not favored by Dira, his friend since kindergarten. Friendship in the Dulung Squad community is almost disbanded, because Dulung spends more time with Aurel. Dulung and Aurel are trapped to complete Erzia's affairs, ghosts in a violent school, and Michele, the occupant of the Haunted House.",Adventure,13+,2.8,8,Indonesian,Anto Lupus,"['Renald Ramadhan', 'Adzwa Aurelline', 'Nadira Sungkar', 'Dizet Atshilla', 'Jiseph L. Hakim', 'Fanny Maharani', 'Okto Sergio', 'Natalie Sarah', 'Cahaya Ilmi Insani', 'Kelik Pelipur Lara', 'Lela Anggraini', 'Setiawan Tiada Tara', 'Michele Masayu', 'Ratu Rizka Selvira', 'Sky Azhura']",115 min
472918,298,Wiro Sableng 212,2018,"Indonesia, the 16th century, Wiro Sableng, a disciple from a mysterious Warrior named Sinto Gendeng, got a mission from his Master to take down Mahesa Birawa, her former disciple who betrayed her.",Action,13+,7.2,1327,Indonesian,Angga Dwimas Sasongko,"['Vino G. Bastian', 'Yayan Ruhian', 'Fariz Alfarazi', 'Ruth Marini', 'Marsha Timothy', 'Sherina Munaf', 'Marcella Zalianty', 'T. Rifnu Wikana', 'Yusuf Mahardika', 'Aghniny Haque', 'Lukman Sardi', 'Dwi Sasono', 'Happy Salma', 'Marcell Siahaan', 'Restu Triandy']",123 min
503349,299,Yowis Ben,2018,Bayu falls in love with a girl and decided to form a band to make himself more popular than the girls' boyfriend. He forms a band with his friend and they name it Yowis Ben. But the problem happens when Yowis Ben is starting to popular.,Comedy,13+,8.4,3080,Indonesian,Fajar Nugros,"['Bayu Skak', 'Cut Meyriska', 'Brandon Salim', 'Joshua Suherman', 'Glenca Chysara', 'Aliyah Faizah', 'Tutus Thomson', 'Devina Aureel', 'Arief Didu', 'Tri Yudiman', 'Richard Oh', 'Ria Ricis', 'Erix Soekamti', 'Sandy Pas Band', 'Tretan Muslim']",99 min
466483,300,Rumah Kucing,2017,"Many strange and frightening events experienced by Randy's (Adi Nugroho) family with Rosa (Masayu Anastasia), since her split warehouse floor at her home just past midnight at 12:06 ...",Horror,13+,3.5,17,Indonesian,Chiska Doppert,"['Masayu Anastasia', 'Endy Arfian', 'Christian Loho']",78 min
485069,301,5 Cowok Jagoan,2017,5 lifelong friends attempt to rescue a damsel in distress from gangsters and zombies in this action packed comedy.,Action,13+,6.7,14,Indonesian,Anggy Umbara,"['Ario Bayu', 'Dwi Sasono', 'Cornelio Sunny', 'Arifin Putra', 'Muhadkly Acho', 'Nirina Zubir', 'Tika Bravani', 'Ganindra Bimo', 'Verdi Solaiman', 'Ence Bagus', 'Jajang C. Noer', 'Emil Kusumo', 'Yeyen Lydia', 'Tomy Babap', 'Fico Fachriza']",106 min
468658,302,"A: Aku, Benci, & Cinta",2017,"Alvaro is an annoying boy who became the Student Council President, while Anggia was his deputy. They never get along in meetings. When she didn't agree to hold a Prom, he mocks that she was afraid because she would not get a partner.",Drama,13+,7.5,138,Indonesian,Rizki Balki,"['Indah Permatasari', 'Jefri Nichol', 'Amanda Rawles', 'Brandon Salim', 'Syifa Hadju', 'Maxime Bouttier', 'Devin Putra', 'Alif Lubis', 'Debo Andryos', 'Richard Gibson', 'Josephine Firmstone', 'Tj Ruth', 'Naomi Paulina', 'Nicho Bryant', 'Sherly Margareta']",95 min
482631,303,After School Horror 2,2017,A demon terrorize high school student for their irresponsible action.,Horror,13+,5.1,17,Indonesian,Nayato Fio Nuala,"['Michelle Joan', 'Cassandra Lee', 'Devin Putra', 'Randy Martin', 'Amara Sophie', 'Yoriko Angeline', 'Maura Gabrielle', 'Indah Nic', 'Citra Hikmah', 'Tirta Chan', 'Savira Aulia', 'Nurlina Evawati', 'Abbi Ibrahim', 'Aliyah Faizah', 'Agung Puncak']",80 min
459114,304,Baracas: Barisan Anti Cinta Asmara,2017,Bandung is frightened because of the youth who left his family to join Baracas. Baracas is a place where men are disillusioned by women formed by Agus (Ringgo Agus Rahman).,Comedy,13+,6.3,15,Indonesian,Pidi Baiq,"['Ajun Perwira', 'Ringgo Agus Rahman', 'Budi Doremi', 'Tika Bravani', 'Stella Cornelia', 'Cut Mini Theo', 'Daan Aria', 'Rully K. Ginting', 'Iang Darmawan', 'Nena Rosier', 'Resti Wulandari', 'Edi Brokoli', 'Fico Fachriza']",92 min
464831,305,Berangkat!,2017,"Jano (Tarra Budiman) is a Chemical Engineering student who spends her spare time as a ""part-timer"" worker & rdquo; In Aksara music store. Since childhood Jano often faces obstacles in ...",Comedy,13+,7.4,17,Indonesian,Naya Anindita,"['Ayushita', 'Tarra Budiman', 'Babe Cabita', 'Tanta Ginting', 'Ringgo Agus Rahman']",110 min
271404,306,Beyond Skyline,2017,A tough-as-nails detective embarks on a relentless pursuit to free his son from a nightmarish alien warship.,Action,17+,5.3,17778,English,Liam O'Donnell,"['Frank Grillo', 'Bojana Novakovic', 'Jonny Weston', 'Callan Mulvey', 'Antonio Fargas', 'Pamelyn Chee', 'Yayan Ruhian', 'Jacob Vargas', 'Iko Uwais', 'Lindsey Morgan', 'Samantha Jean', 'Betty Gabriel', 'Noel Gugliemi', 'Kevin O'Donnell', 'Zarah Mahler']",106 min
441138,307,Bukaan 8,2017,"Story of a married couple, Alam and Mia, who awaiting the birth of their first child.",Comedy,13+,7.2,102,Indonesian,Angga Dwimas Sasongko,"['Chicco Jerikho', 'Lala Karmela', 'Tio Pakusadewo', 'Sarah Sechan', 'Dayu Wijanto', 'Maruli Tampubolon', 'Mo Sidik', 'Melissa Karim', 'Ary Kirana', 'Nadine Alexandra', 'Dwi Sasono', 'Deddy Mahendra Desta', 'Uli Herdinansyah', 'Wawan Cenut', 'Irna Jufe']",104 min
428517,308,Chrisye,2017,"This movie follows the story of Indonesia's legendary singers, Chrisye, since he was a teenager until he went through spiritual journey in search of the meaning of life that underlies in creating the song ""Ketika Tangan dan Kaki Berkata"".",Biography,13+,7.3,61,Indonesian,Rizal Mantovani,"['Vino G. Bastian', 'Velove Vexia', 'Verdi Solaiman', 'Kholidi Asadil Alam', 'Arick Ardiansyah', 'Tria Changcut', 'Fendy Chow', 'Pasha Chrismansyah', 'Fuad Idris', 'Irsyadillah', 'Ali Mensan', 'Ayu Dyah Pasha', 'Andi Arsyil Rahman', 'Ray Sahetapy', 'Dwi Sasono']",110 min
456422,309,Critical Eleven,2017,"Ale and Anya first met on a flight from Jakarta to Sydney. Anya lured on the first 3 minutes, 7 hours later they were sitting next to each other and have a conversation and laughter, and 8 minutes before separating Ale sure he wants Anya.",Drama,13+,7.3,561,Indonesian,Robert Ronny,"['Reza Rahadian', 'Adinia Wirasti', 'Slamet Rahardjo', 'Widyawati', 'Revalina S. Temat', 'Hamish Daud', 'Hannah Al Rashid', 'Astrid Tiar', 'Refal Hady', 'Anggika Bolsterli', 'Mikha Tambayong', 'Aci Resti', 'Nino Fernandez', 'Dwi Sasono', 'Carlos Camelo']",135 min
450647,310,Danur: I Can See Ghosts,2017,This movie follows the story of a girl who befriends with 3 ghosts.,Horror,13+,5.4,623,Indonesian,Awi Suryadi,"['Prilly Latuconsina', 'Sandrinna Michelle', 'Shareefa Daanish', 'Asha Kenyeri Bermudez', 'Indra Brotolaras', 'Kinaryosih', 'Ingrid Widjanarko', 'Wesley Andrew', 'Kevin Bzezovski', 'Gamaharitz', 'Emiliano Fernando Cortizo', 'Deny Danu Prasetia', 'Fuad Idris', 'Aline Adita']",74 min
466672,311,Dear Nathan,2017,"When Nathan (Jefri Nichol) seriously starts to change for Salma (Amanda Rawles), Nathan's past love comes to ask for Nathan's love back.",Drama,13+,7,357,Indonesian,Indra Gunawan,"['Amanda Rawles', 'Jefri Nichol', 'Surya Saputra', 'Rayn Wijaya', 'Diandra Agatha', 'Beby Tsabina', 'Chicco Kurniawan', 'Faiz Fadhil', 'Kevin Ardilova', 'Karina Suwandhi', 'Ayu Dyah Pasha', 'Raquel Katie Larkin', 'Karlina Inawati', 'Sri Hartini', 'Johan Sebastian']",99 min
438313,312,Demi Cinta,2017,"Bagus wants a woman, he should be at the same level with her. It is impossible for Bagus to have Cempaka, a secretary to the director, because he is unemployed and only high school graduate.",Comedy,13+,7.2,13,Indonesian,Azhar Kinoi Lubis,"['Ricky Harun', 'Tora Sudiro', 'Nasya Marcella', 'Titi Kamal', 'Verdi Solaiman', 'Ibob Tarigan', 'Barry Prima', 'T. Rifnu Wikana', 'Agra Svarnabhumi', 'Farali Khan', 'Oki Setiana Dewi', 'Husein Alatas', 'Herichan', 'Ladislao', 'Muh Reyhan Sebastian D.']",95 min
477397,313,Duka Sedalam Cinta,2017,"Gagah had an accident and was helped by Yudi and his brother, Kyai Ghufron. Upon returning from North Maluku, Gagah changed. Mama and Gita are difficult to accept the change.",Drama,13+,8.7,25,Indonesian,Firman Syah,"['Hamas Syahid', 'Aquino Umar', 'Masaji Wijayanto', 'Izzah Ajrina', 'Kholidi Asadil Alam', 'Abdurrahim Arsyad', 'Salim A. Fillah', 'Wulan Guritno', 'Epy Kusnandar', 'Asma Nadia']",98 min
